%index, %time, %length
0,1408381014.76325130462646484375,1408381014.76331639289855957031,8192
1,1408381015.01047682762145996094,1408381015.01052188873291015625,8192
2,1408381015.02087187767028808594,1408381015.02090954780578613281,8192
3,1408381015.03125333786010742188,1408381015.03129053115844726562,8192
4,1408381015.04164552688598632812,1408381015.04168152809143066406,8192
5,1408381015.05202722549438476562,1408381015.05206537246704101562,8192
6,1408381015.06240510940551757812,1408381015.06244206428527832031,8192
7,1408381015.07279109954833984375,1408381015.07282876968383789062,8192
8,1408381015.08318924903869628906,1408381015.08322668075561523438,8192
9,1408381015.09357094764709472656,1408381015.09360766410827636719,8192
10,1408381015.10394906997680664062,1408381015.103984832763671875,8192
11,1408381015.11432981491088867188,1408381015.11436557769775390625,8192
12,1408381015.12470769882202148438,1408381015.12474370002746582031,8192
13,1408381015.13508629798889160156,1408381015.13512110710144042969,8192
14,1408381015.14550757408142089844,1408381015.14554715156555175781,8192
15,1408381015.15588831901550292969,1408381015.15592479705810546875,8192
16,1408381015.16629505157470703125,1408381015.16632962226867675781,8192
17,1408381015.17673707008361816406,1408381015.17680430412292480469,8192
18,1408381015.18717598915100097656,1408381015.18723940849304199219,8192
19,1408381015.19761204719543457031,1408381015.19767665863037109375,8192
20,1408381015.20805072784423828125,1408381015.20811367034912109375,8192
21,1408381015.21849679946899414062,1408381015.21855926513671875,8192
22,1408381015.22893357276916503906,1408381015.22899675369262695312,8192
23,1408381015.23936438560485839844,1408381015.2394256591796875,8192
24,1408381015.24979925155639648438,1408381015.24986386299133300781,8192
25,1408381015.26023459434509277344,1408381015.26029562950134277344,8192
26,1408381015.27066707611083984375,1408381015.27072978019714355469,8192
27,1408381015.28110289573669433594,1408381015.28116679191589355469,8192
28,1408381015.29162812232971191406,1408381015.29169440269470214844,8192
29,1408381015.30212354660034179688,1408381015.30219054222106933594,8192
30,1408381015.312564849853515625,1408381015.31263113021850585938,8192
31,1408381015.32299780845642089844,1408381015.32306218147277832031,8192
32,1408381015.33352160453796386719,1408381015.33358526229858398438,8192
33,1408381015.34395813941955566406,1408381015.34402251243591308594,8192
34,1408381015.35439991950988769531,1408381015.35446405410766601562,8192
35,1408381015.36483526229858398438,1408381015.364898681640625,8192
36,1408381015.37526392936706542969,1408381015.37532472610473632812,8192
37,1408381015.38571381568908691406,1408381015.3857784271240234375,8192
38,1408381015.39615154266357421875,1408381015.39621591567993164062,8192
39,1408381015.4066143035888671875,1408381015.40668463706970214844,8192
40,1408381015.41705369949340820312,1408381015.41711735725402832031,8192
41,1408381015.42749476432800292969,1408381015.42766118049621582031,8192
42,1408381015.43793034553527832031,1408381015.43799495697021484375,8192
43,1408381015.44837117195129394531,1408381015.44843435287475585938,8192
44,1408381015.45886874198913574219,1408381015.45893645286560058594,8192
45,1408381015.46931338310241699219,1408381015.46937966346740722656,8192
46,1408381015.47975921630859375,1408381015.47982096672058105469,8192
47,1408381015.49020695686340332031,1408381015.49026942253112792969,8192
48,1408381015.50066232681274414062,1408381015.50072574615478515625,8192
49,1408381015.51111555099487304688,1408381015.51117849349975585938,8192
50,1408381015.52156710624694824219,1408381015.52163195610046386719,8192
51,1408381015.53201603889465332031,1408381015.53208136558532714844,8192
52,1408381015.5424785614013671875,1408381015.54254007339477539062,8192
53,1408381015.55292177200317382812,1408381015.55298304557800292969,8192
54,1408381015.56336688995361328125,1408381015.56342864036560058594,8192
55,1408381015.57381725311279296875,1408381015.57387852668762207031,8192
56,1408381015.58425593376159667969,1408381015.58431696891784667969,8192
57,1408381015.59470152854919433594,1408381015.59476399421691894531,8192
58,1408381015.60514426231384277344,1408381015.605205535888671875,8192
59,1408381015.61573505401611328125,1408381015.61580324172973632812,8192
60,1408381015.62618589401245117188,1408381015.62625002861022949219,8192
61,1408381015.63663077354431152344,1408381015.63669252395629882812,8192
62,1408381015.64707112312316894531,1408381015.64713144302368164062,8192
63,1408381015.65751409530639648438,1408381015.657573699951171875,8192
64,1408381015.66814064979553222656,1408381015.66820383071899414062,8192
65,1408381015.67859792709350585938,1408381015.67865848541259765625,8192
66,1408381015.68905138969421386719,1408381015.68911194801330566406,8192
67,1408381015.69949626922607421875,1408381015.69964766502380371094,8192
68,1408381015.7099475860595703125,1408381015.71000957489013671875,8192
69,1408381015.72039914131164550781,1408381015.72046542167663574219,8192
70,1408381015.73084735870361328125,1408381015.73091149330139160156,8192
71,1408381015.74129056930541992188,1408381015.741352081298828125,8192
72,1408381015.751743316650390625,1408381015.75180768966674804688,8192
73,1408381015.76220059394836425781,1408381015.76226377487182617188,8192
74,1408381015.77272844314575195312,1408381015.77279925346374511719,8192
75,1408381015.78317975997924804688,1408381015.78324246406555175781,8192
76,1408381015.79362154006958007812,1408381015.79368424415588378906,8192
77,1408381015.80406689643859863281,1408381015.80412888526916503906,8192
78,1408381015.81451511383056640625,1408381015.81457781791687011719,8192
79,1408381015.82496571540832519531,1408381015.82502770423889160156,8192
80,1408381015.83541226387023925781,1408381015.83547353744506835938,8192
81,1408381015.84586119651794433594,1408381015.84592413902282714844,8192
82,1408381015.85631775856018066406,1408381015.85638070106506347656,8192
83,1408381015.86675858497619628906,1408381015.86681914329528808594,8192
84,1408381015.87720465660095214844,1408381015.87726616859436035156,8192
85,1408381015.8876495361328125,1408381015.8877105712890625,8192
86,1408381015.89809727668762207031,1408381015.89815974235534667969,8192
87,1408381015.90854549407958984375,1408381015.90860795974731445312,8192
88,1408381015.91899061203002929688,1408381015.9190521240234375,8192
89,1408381015.92950272560119628906,1408381015.92956686019897460938,8192
