0,1409002619,1409002619,4096,,,,,
1,1409002619,1409002619,4096,,,,,
2,1409002619,1409002619,4096,0.004170179,0.004199982,,,2.98023E-05
3,1409002619,1409002619,4096,0.008350134,0.008380175,979914.966,979859.0763,3.00407E-05
4,1409002619,1409002619,4096,0.012570143,0.012629986,970614.0782,963807.5279,5.98431E-05
5,1409002619,1409002619,4096,0.016780138,0.016839981,972922.7083,972922.7083,5.98431E-05
6,1409002619,1409002619,4096,0.021049976,0.021120071,959286.9051,956989.148,7.00951E-05
7,1409002619,1409002619,4096,0.025279999,0.02534008,968316.3783,970614.0782,6.00815E-05
8,1409002619,1409002619,4096,0.029500008,0.029560089,970614.0782,970614.0782,6.00815E-05
9,1409002619,1409002619,4096,0.033710003,0.033770084,972922.7083,972922.7083,6.00815E-05
10,1409002619,1409002619,4096,0.037919998,0.03798008,972922.7083,972922.7083,6.00815E-05
11,1409002620,1409002620,4096,0.042140007,0.042190075,970614.0782,972922.7083,5.00679E-05
12,1409002620,1409002620,4096,0.046350002,0.04640007,972922.7083,972922.7083,5.00679E-05
13,1409002620,1409002620,4096,0.050549984,0.050610065,975242.347,972922.7083,6.00815E-05
14,1409002620,1409002620,4096,0.054769993,0.054820061,970614.0782,972922.7083,5.00679E-05
15,1409002620,1409002620,4096,0.058979988,0.059100151,972922.7083,956989.148,0.000120163
16,1409002620,1409002620,4096,0.063210011,0.063270092,968316.3783,982268.1066,6.00815E-05
17,1409002620,1409002620,4096,0.067420006,0.067480087,972922.7083,972922.7083,6.00815E-05
18,1409002620,1409002620,4096,0.071630001,0.071680069,972922.7083,975242.347,5.00679E-05
19,1409002620,1409002620,4096,0.07585001,0.075910091,970614.0782,968316.3783,6.00815E-05
20,1409002620,1409002620,4096,0.080080032,0.080140114,968316.3783,968316.3783,6.00815E-05
21,1409002620,1409002620,4096,0.084290028,0.084340096,972922.7083,975242.347,5.00679E-05
22,1409002620,1409002620,4096,0.088500023,0.088550091,972922.7083,972922.7083,5.00679E-05
23,1409002620,1409002620,4096,0.092740059,0.09280014,966029.5313,963753.4603,6.00815E-05
24,1409002620,1409002620,4096,0.096950054,0.097090006,972922.7083,954808.4913,0.000139952
25,1409002620,1409002620,4096,0.101279974,0.101340055,945975.9476,963753.4603,6.00815E-05
26,1409002620,1409002620,4096,0.105480194,0.105540037,975186.9889,975242.347,5.98431E-05
27,1409002620,1409002620,4096,0.109670162,0.109730005,977573.0729,977573.0729,5.98431E-05
28,1409002620,1409002620,4096,0.113870144,0.113929987,975242.347,975242.347,5.98431E-05
29,1409002620,1409002620,4096,0.118070126,0.118130207,975242.347,975186.9889,6.00815E-05
30,1409002620,1409002620,4096,0.122260094,0.122320175,977573.0729,977573.0729,6.00815E-05
31,1409002620,1409002620,4096,0.126480103,0.126540184,970614.0782,970614.0782,6.00815E-05
32,1409002620,1409002620,4096,0.130690098,0.130750179,972922.7083,972922.7083,6.00815E-05
33,1409002620,1409002620,4096,0.134890079,0.134940147,975242.347,977573.0729,5.00679E-05
34,1409002620,1409002620,4096,0.139080048,0.139140129,977573.0729,975242.347,6.00815E-05
35,1409002620,1409002620,4096,0.143280029,0.143330097,975242.347,977573.0729,5.00679E-05
36,1409002620,1409002620,4096,0.147469997,0.147530079,977573.0729,975242.347,6.00815E-05
37,1409002620,1409002620,4096,0.151669979,0.151720047,975242.347,977573.0729,5.00679E-05
38,1409002620,1409002620,4096,0.155879974,0.155940056,972922.7083,970614.0782,6.00815E-05
39,1409002620,1409002620,4096,0.160080194,0.160130024,975186.9889,977573.0729,4.98295E-05
40,1409002620,1409002620,4096,0.164270163,0.164330006,977573.0729,975242.347,5.98431E-05
41,1409002620,1409002620,4096,0.168470144,0.168529987,975242.347,975242.347,5.98431E-05
42,1409002620,1409002620,4096,0.172670126,0.172720194,975242.347,977517.45,5.00679E-05
43,1409002620,1409002620,4096,0.176860094,0.176910162,977573.0729,977573.0729,5.00679E-05
44,1409002620,1409002620,4096,0.181070089,0.181120157,972922.7083,972922.7083,5.00679E-05
45,1409002620,1409002620,4096,0.185270071,0.185320139,975242.347,975242.347,5.00679E-05
46,1409002620,1409002620,4096,0.189480066,0.189540148,972922.7083,970614.0782,6.00815E-05
47,1409002620,1409002620,4096,0.193680048,0.193730116,975242.347,977573.0729,5.00679E-05
48,1409002620,1409002620,4096,0.197870016,0.197930098,977573.0729,975242.347,6.00815E-05
49,1409002620,1409002620,4096,0.202069998,0.202120066,975242.347,977573.0729,5.00679E-05
50,1409002620,1409002620,4096,0.206260204,0.206320047,977517.45,975242.347,5.98431E-05
