%index, %time, %length
0,1408380193.80497336387634277344,1408380193.80510234832763671875,1024
1,1408380193.8061428070068359375,1408380193.80617666244506835938,1024
2,1408380193.80730271339416503906,1408380193.80733275413513183594,1024
3,1408380193.80843329429626464844,1408380193.80846738815307617188,1024
4,1408380193.80957102775573730469,1408380193.80960559844970703125,1024
5,1408380193.81069779396057128906,1408380193.81073284149169921875,1024
6,1408380193.81185388565063476562,1408380193.81187677383422851562,1024
7,1408380193.81299519538879394531,1408380193.81302690505981445312,1024
8,1408380193.814136505126953125,1408380193.81416559219360351562,1024
9,1408380193.81526255607604980469,1408380193.81529188156127929688,1024
10,1408380193.81638407707214355469,1408380193.81641864776611328125,1024
11,1408380193.8175182342529296875,1408380193.81755328178405761719,1024
12,1408380193.81863808631896972656,1408380193.81867241859436035156,1024
13,1408380193.819850921630859375,1408380193.81991744041442871094,1024
14,1408380193.82101869583129882812,1408380193.82107639312744140625,1024
15,1408380193.82220339775085449219,1408380193.82226276397705078125,1024
16,1408380193.82341265678405761719,1408380193.82347035408020019531,1024
17,1408380193.82459926605224609375,1408380193.82465839385986328125,1024
18,1408380193.82578372955322265625,1408380193.82584333419799804688,1024
19,1408380193.82694578170776367188,1408380193.82700395584106445312,1024
20,1408380193.82811903953552246094,1408380193.82817697525024414062,1024
21,1408380193.82929062843322753906,1408380193.8293476104736328125,1024
22,1408380193.83048367500305175781,1408380193.83054280281066894531,1024
23,1408380193.83166027069091796875,1408380193.83171844482421875,1024
24,1408380193.83282804489135742188,1408380193.8328857421875,1024
25,1408380193.833995819091796875,1408380193.83405327796936035156,1024
26,1408380193.83518385887145996094,1408380193.8352413177490234375,1024
27,1408380193.83636021614074707031,1408380193.83641982078552246094,1024
28,1408380193.83752846717834472656,1408380193.83758711814880371094,1024
29,1408380193.8387165069580078125,1408380193.83877515792846679688,1024
30,1408380193.83990430831909179688,1408380193.84001016616821289062,1024
31,1408380193.84107613563537597656,1408380193.84113430976867675781,1024
32,1408380193.84235620498657226562,1408380193.84241652488708496094,1024
33,1408380193.84360408782958984375,1408380193.84366679191589355469,1024
34,1408380193.84477257728576660156,1408380193.84483051300048828125,1024
35,1408380193.84594368934631347656,1408380193.84600186347961425781,1024
36,1408380193.84713697433471679688,1408380193.84719586372375488281,1024
37,1408380193.84831500053405761719,1408380193.84837460517883300781,1024
38,1408380193.84948301315307617188,1408380193.84954142570495605469,1024
39,1408380193.85065197944641113281,1408380193.85071015357971191406,1024
40,1408380193.85184717178344726562,1408380193.85190939903259277344,1024
41,1408380193.85301923751831054688,1408380193.85307550430297851562,1024
42,1408380193.8541889190673828125,1408380193.85424566268920898438,1024
43,1408380193.85535764694213867188,1408380193.85541391372680664062,1024
44,1408380193.85655355453491210938,1408380193.85661220550537109375,1024
45,1408380193.85772299766540527344,1408380193.85778141021728515625,1024
46,1408380193.85889220237731933594,1408380193.85894894599914550781,1024
47,1408380193.86008763313293457031,1408380193.8601474761962890625,1024
48,1408380193.8612575531005859375,1408380193.86131429672241210938,1024
49,1408380193.86242723464965820312,1408380193.86248326301574707031,1024
50,1408380193.86360335350036621094,1408380193.86366200447082519531,1024
51,1408380193.86479711532592773438,1408380193.8648548126220703125,1024
52,1408380193.86596655845642089844,1408380193.86602354049682617188,1024
53,1408380193.86713624000549316406,1408380193.86719369888305664062,1024
54,1408380193.86831402778625488281,1408380193.86837244033813476562,1024
55,1408380193.86950325965881347656,1408380193.86956095695495605469,1024
56,1408380193.87067317962646484375,1408380193.87073016166687011719,1024
57,1408380193.87185025215148925781,1408380193.8719081878662109375,1024
58,1408380193.87301945686340332031,1408380193.87307596206665039062,1024
59,1408380193.87420773506164550781,1408380193.87426781654357910156,1024
60,1408380193.875377655029296875,1408380193.87543654441833496094,1024
61,1408380193.8765506744384765625,1408380193.87660813331604003906,1024
62,1408380193.87772059440612792969,1408380193.87777924537658691406,1024
63,1408380193.87890863418579101562,1408380193.87896776199340820312,1024
64,1408380193.88028979301452636719,1408380193.88035440444946289062,1024
65,1408380193.88146734237670898438,1408380193.88152599334716796875,1024
66,1408380193.88264012336730957031,1408380193.88269948959350585938,1024
67,1408380193.88382029533386230469,1408380193.88388156890869140625,1024
68,1408380193.88499164581298828125,1408380193.8850498199462890625,1024
69,1408380193.88618516921997070312,1408380193.88624334335327148438,1024
70,1408380193.88735461235046386719,1408380193.88741183280944824219,1024
71,1408380193.88852596282958984375,1408380193.88858294486999511719,1024
72,1408380193.88969635963439941406,1408380193.88975429534912109375,1024
73,1408380193.89088559150695800781,1408380193.89094424247741699219,1024
74,1408380193.89206337928771972656,1408380193.89212393760681152344,1024
75,1408380193.89323258399963378906,1408380193.89328980445861816406,1024
76,1408380193.89439916610717773438,1408380193.89445638656616210938,1024
77,1408380193.89562463760375976562,1408380193.89566731452941894531,1024
78,1408380193.89679718017578125,1408380193.89685535430908203125,1024
79,1408380193.89796519279479980469,1408380193.8980236053466796875,1024
80,1408380193.89913153648376464844,1408380193.89918923377990722656,1024
81,1408380193.90033006668090820312,1408380193.90038943290710449219,1024
82,1408380193.901500701904296875,1408380193.90155839920043945312,1024
83,1408380193.90268039703369140625,1408380193.90274405479431152344,1024
84,1408380193.90385794639587402344,1408380193.90391826629638671875,1024
85,1408380193.90504741668701171875,1408380193.90510654449462890625,1024
86,1408380193.90621614456176757812,1408380193.90627360343933105469,1024
87,1408380193.90738320350646972656,1408380193.907440185546875,1024
88,1408380193.90855503082275390625,1408380193.90861392021179199219,1024
89,1408380193.90974402427673339844,1408380193.90980172157287597656,1024
90,1408380193.91092181205749511719,1408380193.91101384162902832031,1024
91,1408380193.9120998382568359375,1408380193.91215968132019042969,1024
92,1408380193.91329073905944824219,1408380193.91334939002990722656,1024
93,1408380193.914459228515625,1408380193.91451573371887207031,1024
94,1408380193.91563463211059570312,1408380193.91569280624389648438,1024
95,1408380193.91680288314819335938,1408380193.91686010360717773438,1024
96,1408380193.91797995567321777344,1408380193.91803884506225585938,1024
97,1408380193.91915297508239746094,1408380193.91921114921569824219,1024
98,1408380193.92032289505004882812,1408380193.92037916183471679688,1024
99,1408380193.92149281501770019531,1408380193.92155122756958007812,1024
100,1408380193.92268395423889160156,1408380193.92274379730224609375,1024
101,1408380193.92386412620544433594,1408380193.92392373085021972656,1024
102,1408380193.92503213882446289062,1408380193.92508983612060546875,1024
103,1408380193.92620110511779785156,1408380193.92625975608825683594,1024
104,1408380193.92738890647888183594,1408380193.92744874954223632812,1024
105,1408380193.928562164306640625,1408380193.92862057685852050781,1024
106,1408380193.92973041534423828125,1408380193.92978835105895996094,1024
107,1408380193.93090271949768066406,1408380193.93096017837524414062,1024
108,1408380193.93212795257568359375,1408380193.93216943740844726562,1024
109,1408380193.93330121040344238281,1408380193.93335986137390136719,1024
110,1408380193.9344692230224609375,1408380193.9345264434814453125,1024
111,1408380193.93564534187316894531,1408380193.93570542335510253906,1024
112,1408380193.93683457374572753906,1408380193.93689417839050292969,1024
113,1408380193.93800473213195800781,1408380193.9380626678466796875,1024
114,1408380193.93917083740234375,1408380193.939228057861328125,1024
115,1408380193.94034624099731445312,1408380193.94040536880493164062,1024
116,1408380193.94153308868408203125,1408380193.9415912628173828125,1024
117,1408380193.94270038604736328125,1408380193.94275689125061035156,1024
118,1408380193.94387364387512207031,1408380193.94393301010131835938,1024
119,1408380193.94504380226135253906,1408380193.94510221481323242188,1024
120,1408380193.94627141952514648438,1408380193.94633078575134277344,1024
121,1408380193.94747090339660644531,1408380193.94756317138671875,1024
122,1408380193.94873690605163574219,1408380193.948795318603515625,1024
123,1408380193.94990634918212890625,1408380193.94996404647827148438,1024
124,1408380193.95109677314758300781,1408380193.95115613937377929688,1024
125,1408380193.95227336883544921875,1408380193.95233201980590820312,1024
126,1408380193.95344281196594238281,1408380193.95349931716918945312,1024
127,1408380193.95461010932922363281,1408380193.95466709136962890625,1024
128,1408380193.95615100860595703125,1408380193.95621442794799804688,1024
129,1408380193.95733356475830078125,1408380193.95739150047302246094,1024
130,1408380193.95850658416748046875,1408380193.95856571197509765625,1024
131,1408380193.95968723297119140625,1408380193.95974707603454589844,1024
132,1408380193.96085691452026367188,1408380193.9609127044677734375,1024
133,1408380193.96202707290649414062,1408380193.9620838165283203125,1024
134,1408380193.96326518058776855469,1408380193.96332383155822753906,1024
135,1408380193.96444630622863769531,1408380193.96450662612915039062,1024
136,1408380193.96561717987060546875,1408380193.96567320823669433594,1024
137,1408380193.96678709983825683594,1408380193.96684432029724121094,1024
138,1408380193.96798110008239746094,1408380193.96803975105285644531,1024
139,1408380193.96915006637573242188,1408380193.96920752525329589844,1024
140,1408380193.97031998634338378906,1408380193.9703769683837890625,1024
141,1408380193.97148895263671875,1408380193.97164058685302734375,1024
142,1408380193.97267985343933105469,1408380193.97273850440979003906,1024
143,1408380193.97384929656982421875,1408380193.97390675544738769531,1024
144,1408380193.97501826286315917969,1408380193.97507572174072265625,1024
145,1408380193.97619175910949707031,1408380193.97624969482421875,1024
146,1408380193.97738385200500488281,1408380193.97744131088256835938,1024
147,1408380193.97855520248413085938,1408380193.97861313819885253906,1024
148,1408380193.97973346710205078125,1408380193.97979331016540527344,1024
149,1408380193.98090219497680664062,1408380193.9809589385986328125,1024
150,1408380193.98208951950073242188,1408380193.98214888572692871094,1024
151,1408380193.98325943946838378906,1408380193.98331737518310546875,1024
152,1408380193.98443531990051269531,1408380193.98449540138244628906,1024
153,1408380193.98560500144958496094,1408380193.9856624603271484375,1024
154,1408380193.98679208755493164062,1408380193.98684906959533691406,1024
155,1408380193.98794245719909667969,1408380193.98799991607666015625,1024
156,1408380193.98911285400390625,1408380193.989170074462890625,1024
157,1408380193.99028134346008300781,1408380193.99033856391906738281,1024
158,1408380193.99147176742553710938,1408380193.99156165122985839844,1024
159,1408380193.99273252487182617188,1408380193.99279284477233886719,1024
160,1408380193.993900299072265625,1408380193.99395680427551269531,1024
161,1408380193.99506735801696777344,1408380193.99512529373168945312,1024
162,1408380193.99626326560974121094,1408380193.99632334709167480469,1024
163,1408380193.99743342399597167969,1408380193.9974918365478515625,1024
164,1408380193.99860286712646484375,1408380193.99865961074829101562,1024
165,1408380193.99979877471923828125,1408380193.99990296363830566406,1024
166,1408380194.00096726417541503906,1408380194.00102639198303222656,1024
167,1408380194.00213027000427246094,1408380194.00218796730041503906,1024
168,1408380194.00329279899597167969,1408380194.00335001945495605469,1024
169,1408380194.00448775291442871094,1408380194.00454950332641601562,1024
170,1408380194.00564646720886230469,1408380194.00570464134216308594,1024
171,1408380194.00680208206176757812,1408380194.00685906410217285156,1024
172,1408380194.00796413421630859375,1408380194.00802183151245117188,1024
173,1408380194.00915884971618652344,1408380194.00921869277954101562,1024
174,1408380194.01032304763793945312,1408380194.01038002967834472656,1024
175,1408380194.01148533821105957031,1408380194.01159548759460449219,1024
176,1408380194.01264858245849609375,1408380194.01270556449890136719,1024
177,1408380194.01383519172668457031,1408380194.01389312744140625,1024
178,1408380194.01499843597412109375,1408380194.01505494117736816406,1024
179,1408380194.01617026329040527344,1408380194.01623058319091796875,1024
180,1408380194.01733326911926269531,1408380194.01738905906677246094,1024
181,1408380194.0185146331787109375,1408380194.018573760986328125,1024
182,1408380194.01968598365783691406,1408380194.01974320411682128906,1024
183,1408380194.02084851264953613281,1408380194.02090573310852050781,1024
