0,1409177393,1409177393,4096,,,,,,,
1,1409177395,1409177395,4096,,,,,,max delay,max buffer
2,1409177395,1409177395,4096,0.005280018,0.005299807,,,1.97887E-05,0.058510065,61440
3,1409177395,1409177395,4096,0.010550022,0.010599852,777228.9714,772823.625,4.98295E-05,,
4,1409177395,1409177395,4096,0.015839815,0.015889883,774321.4127,774286.5145,5.00679E-05,,
5,1409177395,1409177395,4096,0.021109819,0.021119833,777228.9714,783181.4909,1.00136E-05,,
6,1409177395,1409177395,4096,0.026409864,0.026469946,772823.625,765591.3184,6.00815E-05,,
7,1409177395,1409177395,4096,0.031679869,0.031699896,777228.9714,783181.4909,2.00272E-05,,
8,1409177395,1409177395,4096,0.036949873,0.037019968,777228.9714,769914.3669,7.00951E-05,,
9,1409177395,1409177395,4096,0.042219877,0.042249918,777228.9714,783181.4909,3.00407E-05,,
10,1409177395,1409177395,4096,0.047489882,0.047529936,777228.9714,775754.9528,4.00543E-05,,
11,1409177395,1409177395,4096,0.052749872,0.052819967,778708.6023,774286.5145,7.00951E-05,,
12,1409177395,1409177395,4096,0.058009863,0.058049917,778708.6023,783181.4909,4.00543E-05,,
13,1409177395,1409177395,4096,0.063289881,0.063349962,775754.9528,772823.625,6.00815E-05,,
14,1409177395,1409177395,4096,0.068549871,0.068579912,778708.6023,783181.4909,3.00407E-05,,
15,1409177395,1409177395,4096,0.073819876,0.073869944,777228.9714,774286.5145,5.00679E-05,,
16,1409177395,1409177395,4096,0.079119921,0.079190016,772823.625,769914.3669,7.00951E-05,,
17,1409177395,1409177395,4096,0.084399939,0.084419966,775754.9528,783181.4909,2.00272E-05,,
18,1409177395,1409177395,4096,0.089659929,0.089709997,778708.6023,774286.5145,5.00679E-05,,
19,1409177395,1409177395,4096,0.094929934,0.094949961,777228.9714,781684.8296,2.00272E-05,,
20,1409177395,1409177395,4096,0.100199938,0.100239992,777228.9714,774286.5145,4.00543E-05,,
21,1409177395,1409177395,4096,0.105459929,0.105479956,778708.6023,781684.8296,2.00272E-05,,
22,1409177395,1409177395,4096,0.110729933,0.110769987,777228.9714,774286.5145,4.00543E-05,,
23,1409177395,1409177395,4096,0.116029978,0.116089821,772823.625,769948.8721,5.98431E-05,,
24,1409177395,1409177395,4096,0.121289968,0.121330023,778708.6023,781649.2645,4.00543E-05,,
25,1409177395,1409177395,4096,0.126559973,0.126609802,777228.9714,775789.9835,4.98295E-05,,
26,1409177395,1409177395,4096,0.131829977,0.131899834,777228.9714,774286.5145,6.98566E-05,,
27,1409177395,1409177395,4096,0.137099981,0.137130022,777228.9714,783145.7895,3.00407E-05,,
28,1409177395,1409177395,4096,0.142359972,0.142409801,778708.6023,775789.9835,4.98295E-05,,
29,1409177395,1409177395,4096,0.147629976,0.147699833,777228.9714,774286.5145,6.98566E-05,,
30,1409177395,1409177395,4096,0.152899981,0.152930021,777228.9714,783145.7895,3.00407E-05,,
31,1409177395,1409177395,4096,0.158279896,0.158329964,761350.2851,758526.6097,5.00679E-05,,
32,1409177395,1409177395,4096,0.163559914,0.163619995,775754.9528,774286.5145,6.00815E-05,,
33,1409177395,1409177395,4096,0.168819904,0.168849945,778708.6023,783181.4909,3.00407E-05,,
34,1409177395,1409177395,4096,0.174089909,0.174139977,777228.9714,774286.5145,5.00679E-05,,
35,1409177395,1409177395,4096,0.179359913,0.179419994,777228.9714,775754.9528,6.00815E-05,,
36,1409177395,1409177395,4096,0.184629917,0.184649944,777228.9714,783181.4909,2.00272E-05,,
37,1409177395,1409177395,4096,0.189889908,0.189929962,778708.6023,775754.9528,4.00543E-05,,
38,1409177395,1409177395,4096,0.195189953,0.195240021,772823.625,771366.2529,5.00679E-05,,
39,1409177395,1409177395,4096,0.200449944,0.200469971,778708.6023,783181.4909,2.00272E-05,,
40,1409177395,1409177395,4096,0.205719948,0.205770016,777228.9714,772823.625,5.00679E-05,,
41,1409177395,1409177395,4096,0.210989952,0.211009979,777228.9714,781684.8296,2.00272E-05,,
42,1409177395,1409177395,4096,0.21104002,0.216259956,81808900.88,780193.8776,0.005219936,,
43,1409177395,1409177395,4096,0.216289997,0.22149992,780193.8776,781684.8296,0.005209923,,
44,1409177395,1409177395,4096,0.221529961,0.226749897,781684.8296,780193.8776,0.005219936,,
45,1409177395,1409177395,4096,0.226809978,0.231999874,775754.9528,780193.8776,0.005189896,,
46,1409177395,1409177395,4096,0.232059956,0.237259865,780193.8776,778708.6023,0.005199909,,
47,1409177395,1409177395,4096,0.237319946,0.242489815,778708.6023,783181.4909,0.005169868,,
48,1409177395,1409177395,4096,0.242589951,0.247730017,777228.9714,781649.2645,0.005140066,,
49,1409177395,1409177395,4096,0.247869968,0.252979994,775754.9528,780193.8776,0.005110025,,
50,1409177395,1409177395,4096,0.253149986,0.258219957,775754.9528,781684.8296,0.005069971,,
51,1409177395,1409177395,4096,0.25838995,0.263459921,781684.8296,781684.8296,0.005069971,,
52,1409177395,1409177395,4096,0.263639927,0.268699884,780193.8776,781684.8296,0.005059958,,
53,1409177395,1409177395,4096,0.268899918,0.273939848,778708.6023,781684.8296,0.00503993,,
54,1409177395,1409177395,4096,0.274149895,0.279189825,780193.8776,780193.8776,0.00503993,,
55,1409177395,1409177395,4096,0.279389858,0.284430027,781684.8296,781649.2645,0.005040169,,
56,1409177395,1409177395,4096,0.284629822,0.289669991,781684.8296,781684.8296,0.005040169,,
57,1409177395,1409177395,4096,0.289870024,0.294909954,781649.2645,781684.8296,0.00503993,,
58,1409177395,1409177395,4096,0.295120001,0.300149918,780193.8776,781684.8296,0.005029917,,
