0,1409067047,1409067047,4096,,,,,,
1,1409067055,1409067055,4096,,,,,,max delay
2,1409067055,1409067055,4096,0.005280018,0.005300045,,,2.00272E-05,0.05975008
3,1409067055,1409067055,4096,0.010550022,0.010610104,777228.9714,771366.2529,6.00815E-05,
4,1409067055,1409067055,4096,0.01583004,0.015850067,775754.9528,781684.8296,2.00272E-05,
5,1409067055,1409067055,4096,0.021100044,0.021150112,777228.9714,772823.625,5.00679E-05,
6,1409067055,1409067055,4096,0.026390076,0.026449919,774286.5145,772858.3915,5.98431E-05,
7,1409067055,1409067055,4096,0.03166008,0.031690121,777228.9714,781649.2645,3.00407E-05,
8,1409067055,1409067055,4096,0.036930084,0.036980152,777228.9714,774286.5145,5.00679E-05,
9,1409067055,1409067055,4096,0.042200089,0.042230129,777228.9714,780193.8776,3.00407E-05,
10,1409067055,1409067055,4096,0.047460079,0.047519922,778708.6023,774321.4127,5.98431E-05,
11,1409067055,1409067055,4096,0.052730083,0.052760124,777228.9714,781649.2645,3.00407E-05,
12,1409067055,1409067055,4096,0.058000088,0.058050156,777228.9714,774286.5145,5.00679E-05,
13,1409067055,1409067055,4096,0.063260078,0.063290119,778708.6023,781684.8296,3.00407E-05,
14,1409067055,1409067055,4096,0.068520069,0.068580151,778708.6023,774286.5145,6.00815E-05,
15,1409067055,1409067055,4096,0.073790073,0.073820114,777228.9714,781684.8296,3.00407E-05,
16,1409067055,1409067055,4096,0.079090118,0.079139948,772823.625,769948.8721,4.98295E-05,
17,1409067055,1409067055,4096,0.084360123,0.08438015,777228.9714,781649.2645,2.00272E-05,
18,1409067055,1409067055,4096,0.089620113,0.089679956,778708.6023,772858.3915,5.98431E-05,
19,1409067055,1409067055,4096,0.094890118,0.09491992,777228.9714,781684.8296,2.98023E-05,
20,1409067055,1409067055,4096,0.100140095,0.100199938,780193.8776,775754.9528,5.98431E-05,
21,1409067055,1409067055,4096,0.105410099,0.10544014,777228.9714,781649.2645,3.00407E-05,
22,1409067055,1409067055,4096,0.110759974,0.110820055,765625.4371,761350.2851,6.00815E-05,
23,1409067055,1409067055,4096,0.116060019,0.1161201,772823.625,772823.625,6.00815E-05,
24,1409067055,1409067055,4096,0.121330023,0.121360064,777228.9714,781684.8296,3.00407E-05,
25,1409067055,1409067055,4096,0.126600027,0.126699924,777228.9714,767061.1771,9.98974E-05,
26,1409067055,1409067055,4096,0.131930113,0.131989956,768467.9363,774286.5145,5.98431E-05,
27,1409067055,1409067055,4096,0.137200117,0.137220144,777228.9714,783145.7895,2.00272E-05,
28,1409067055,1409067055,4096,0.142450094,0.142509937,780193.8776,774321.4127,5.98431E-05,
29,1409067055,1409067055,4096,0.147710085,0.147750139,778708.6023,781649.2645,4.00543E-05,
30,1409067055,1409067055,4096,0.152980089,0.153029919,777228.9714,775789.9835,4.98295E-05,
31,1409067055,1409067055,4096,0.158270121,0.158280134,774286.5145,780158.448,1.00136E-05,
32,1409067055,1409067055,4096,0.163540125,0.163589954,777228.9714,771400.8883,4.98295E-05,
33,1409067055,1409067055,4096,0.168800116,0.168830156,778708.6023,781649.2645,3.00407E-05,
34,1409067055,1409067055,4096,0.17407012,0.174080133,777228.9714,780193.8776,1.00136E-05,
35,1409067055,1409067055,4096,0.179320097,0.17937994,780193.8776,772858.3915,5.98431E-05,
36,1409067055,1409067055,4096,0.184580088,0.184620142,778708.6023,781649.2645,4.00543E-05,
37,1409067055,1409067055,4096,0.189840078,0.189870119,778708.6023,780193.8776,3.00407E-05,
38,1409067055,1409067055,4096,0.19513011,0.195199966,774286.5145,768502.312,6.98566E-05,
39,1409067055,1409067055,4096,0.200400114,0.20043993,777228.9714,781684.8296,3.98159E-05,
40,1409067055,1409067055,4096,0.205660105,0.205719948,778708.6023,775754.9528,5.98431E-05,
41,1409067055,1409067055,4096,0.210930109,0.21096015,777228.9714,781649.2645,3.00407E-05,
42,1409067055,1409067055,4096,0.2161901,0.216249943,778708.6023,774321.4127,5.98431E-05,
43,1409067055,1409067055,4096,0.22145009,0.221490145,778708.6023,781649.2645,4.00543E-05,
44,1409067055,1409067055,4096,0.226710081,0.226740122,778708.6023,780193.8776,3.00407E-05,
45,1409067055,1409067055,4096,0.232000113,0.232069969,774286.5145,768502.312,6.98566E-05,
46,1409067055,1409067055,4096,0.237270117,0.237309933,777228.9714,781684.8296,3.98159E-05,
47,1409067055,1409067055,4096,0.242530107,0.242560148,778708.6023,780158.448,3.00407E-05,
48,1409067055,1409067055,4096,0.247780085,0.247849941,780193.8776,774321.4127,6.98566E-05,
49,1409067055,1409067055,4096,0.253050089,0.253090143,777228.9714,781649.2645,4.00543E-05,
50,1409067055,1409067055,4096,0.25834012,0.258379936,774286.5145,774321.4127,3.98159E-05,
51,1409067055,1409067055,4096,0.263600111,0.263630152,778708.6023,780158.448,3.00407E-05,
52,1409067055,1409067055,4096,0.268860102,0.268919945,778708.6023,774321.4127,5.98431E-05,
53,1409067055,1409067055,4096,0.274150133,0.27421999,774286.5145,772823.625,6.98566E-05,
54,1409067055,1409067055,4096,0.279410124,0.279459953,778708.6023,781684.8296,4.98295E-05,
55,1409067055,1409067055,4096,0.284680128,0.28470993,777228.9714,780193.8776,2.98023E-05,
56,1409067055,1409067055,4096,0.289940119,0.289999962,778708.6023,774286.5145,5.98431E-05,
57,1409067055,1409067055,4096,0.295200109,0.295239925,778708.6023,781684.8296,3.98159E-05,
58,1409067055,1409067055,4096,0.3004601,0.300490141,778708.6023,780158.448,3.00407E-05,
59,1409067055,1409067055,4096,0.305720091,0.305740118,778708.6023,780193.8776,2.00272E-05,
60,1409067055,1409067055,4096,0.311000109,0.311049938,775754.9528,771400.8883,4.98295E-05,
61,1409067055,1409067055,4096,0.316270113,0.316300154,777228.9714,780158.448,3.00407E-05,
62,1409067055,1409067055,4096,0.321530104,0.321540117,778708.6023,781684.8296,1.00136E-05,
63,1409067055,1409067055,4096,0.326780081,0.326849937,780193.8776,771400.8883,6.98566E-05,
64,1409067055,1409067055,4096,0.332060099,0.332090139,775754.9528,781649.2645,3.00407E-05,
65,1409067055,1409067055,4096,0.337320089,0.337379932,778708.6023,774321.4127,5.98431E-05,
66,1409067055,1409067055,4096,0.342610121,0.342620134,774286.5145,781649.2645,1.00136E-05,
67,1409067055,1409067055,4096,0.347870111,0.347929955,778708.6023,771400.8883,5.98431E-05,
68,1409067055,1409067055,4096,0.353120089,0.353160143,780193.8776,783145.7895,4.00543E-05,
69,1409067055,1409067055,4096,0.358390093,0.358420134,777228.9714,778708.6023,3.00407E-05,
70,1409067055,1409067055,4096,0.363650084,0.363709927,778708.6023,774321.4127,5.98431E-05,
71,1409067055,1409067055,4096,0.368910074,0.368950129,778708.6023,781649.2645,4.00543E-05,
72,1409067055,1409067055,4096,0.374170065,0.374200106,778708.6023,780193.8776,3.00407E-05,
73,1409067055,1409067055,4096,0.379430056,0.379490137,778708.6023,774286.5145,6.00815E-05,
74,1409067055,1409067055,4096,0.384720087,0.38477993,774286.5145,774321.4127,5.98431E-05,
75,1409067055,1409067055,4096,0.389980078,0.390020132,778708.6023,781649.2645,4.00543E-05,
76,1409067055,1409067055,4096,0.395240068,0.395270109,778708.6023,780193.8776,3.00407E-05,
77,1409067055,1409067055,4096,0.400500059,0.400560141,778708.6023,774286.5145,6.00815E-05,
78,1409067055,1409067055,4096,0.405770063,0.405800104,777228.9714,781684.8296,3.00407E-05,
79,1409067055,1409067055,4096,0.411020041,0.411080122,780193.8776,775754.9528,6.00815E-05,
80,1409067055,1409067055,4096,0.416290045,0.416320086,777228.9714,781684.8296,3.00407E-05,
81,1409067055,1409067055,4096,0.421570063,0.421630144,775754.9528,771366.2529,6.00815E-05,
82,1409067055,1409067055,4096,0.426840067,0.426860094,777228.9714,783181.4909,2.00272E-05,
83,1409067055,1409067055,4096,0.432100058,0.432120085,778708.6023,778708.6023,2.00272E-05,
84,1409067055,1409067055,4096,0.437350035,0.437410116,780193.8776,774286.5145,6.00815E-05,
85,1409067055,1409067055,4096,0.442610025,0.44265008,778708.6023,781684.8296,4.00543E-05,
86,1409067055,1409067055,4096,0.44788003,0.447940111,777228.9714,774286.5145,6.00815E-05,
87,1409067055,1409067055,4096,0.45314002,0.453180075,778708.6023,781684.8296,4.00543E-05,
88,1409067055,1409067055,4096,0.458430052,0.45848012,774286.5145,772823.625,5.00679E-05,
89,1409067055,1409067055,4096,0.463690042,0.463720083,778708.6023,781684.8296,3.00407E-05,
90,1409067055,1409067055,4096,0.468950033,0.469020128,778708.6023,772823.625,7.00951E-05,
91,1409067055,1409067055,4096,0.474220037,0.474260092,777228.9714,781684.8296,4.00543E-05,
92,1409067055,1409067055,4096,0.479480028,0.479510069,778708.6023,780193.8776,3.00407E-05,
93,1409067055,1409067055,4096,0.484740019,0.484760046,778708.6023,780193.8776,2.00272E-05,
94,1409067055,1409067055,4096,0.49000001,0.490060091,778708.6023,772823.625,6.00815E-05,
95,1409067055,1409067055,4096,0.495300055,0.495360136,772823.625,772823.625,6.00815E-05,
96,1409067056,1409067056,4096,0.500560045,0.5006001,778708.6023,781684.8296,4.00543E-05,
97,1409067056,1409067056,4096,0.505820036,0.505850077,778708.6023,780193.8776,3.00407E-05,
98,1409067056,1409067056,4096,0.511080027,0.511140108,778708.6023,774286.5145,6.00815E-05,
99,1409067056,1409067056,4096,0.516340017,0.516380072,778708.6023,781684.8296,4.00543E-05,
100,1409067056,1409067056,4096,0.521600008,0.521630049,778708.6023,780193.8776,3.00407E-05,
101,1409067056,1409067056,4096,0.526859999,0.52692008,778708.6023,774286.5145,6.00815E-05,
102,1409067056,1409067056,4096,0.532130003,0.532160044,777228.9714,781684.8296,3.00407E-05,
103,1409067056,1409067056,4096,0.537410021,0.537470102,775754.9528,771366.2529,6.00815E-05,
104,1409067056,1409067056,4096,0.542760134,0.542819977,765591.3184,765625.4371,5.98431E-05,
105,1409067056,1409067056,4096,0.548030138,0.54805994,777228.9714,781684.8296,2.98023E-05,
106,1409067056,1409067056,4096,0.553290129,0.553349972,778708.6023,774286.5145,5.98431E-05,
107,1409067056,1409067056,4096,0.558540106,0.558589935,780193.8776,781684.8296,4.98295E-05,
108,1409067056,1409067056,4096,0.56381011,0.563840151,777228.9714,780158.448,3.00407E-05,
109,1409067056,1409067056,4096,0.569070101,0.569139957,778708.6023,772858.3915,6.98566E-05,
110,1409067056,1409067056,4096,0.574429989,0.57449007,764195.0618,765591.3184,6.00815E-05,
