%index, %time, %length,,t1,t2,b1,b2
374,1408134928,1408134928,8192,7.518549919,7.518620014,975242.347,975214.6672
375,1408134928,1408134928,8192,7.526949883,7.527019978,975242.347,975242.347
376,1408134928,1408134928,8192,7.535349846,7.535409927,975242.347,976406.3191
377,1408134928,1408134928,8192,7.543749809,7.543809891,975242.347,975242.347
378,1408134928,1408134928,8192,7.552150011,7.552209854,975214.6672,975242.347
379,1408134929,1408134929,8192,7.560549974,7.560619831,975242.347,974081.1467
380,1408134929,1408134929,8192,7.568959951,7.569019794,974081.1467,975242.347
381,1408134929,1408134929,8192,7.577349901,7.577419996,976406.3191,975214.6672
382,1408134929,1408134929,8192,7.585809946,7.585879803,968316.3783,968343.6679
383,1408134929,1408134929,8192,7.594209909,7.594280005,975242.347,975214.6672
384,1408134929,1408134929,8192,7.602609873,7.602669954,975242.347,976406.3191
385,1408134929,1408134929,8192,7.611009836,7.611079931,975242.347,974081.1467
386,1408134929,1408134929,8192,7.6194098,7.619469881,975242.347,976406.3191
387,1408134929,1408134929,8192,7.627869844,7.627929926,968316.3783,968316.3783
388,1408134929,1408134929,8192,7.636279821,7.636339903,974081.1467,974081.1467
389,1408134929,1408134929,8192,7.644679785,7.644739866,975242.347,975242.347
390,1408134929,1408134929,8192,7.653069973,7.65313983,976378.5732,975242.347
391,1408134929,1408134929,8192,7.661469936,7.661649942,975242.347,962619.4421
392,1408134929,1408134929,8192,7.6698699,7.669929981,975242.347,989367.3405
393,1408134929,1408134929,8192,7.678269863,7.678339958,975242.347,974081.1467
394,1408134929,1408134929,8192,7.686669827,7.686729908,975242.347,976406.3191
395,1408134929,1408134929,8192,7.69506979,7.695139885,975242.347,974081.1467
396,1408134929,1408134929,8192,7.703469992,7.703539848,975214.6672,975242.347
397,1408134929,1408134929,8192,7.711869955,7.711939812,975242.347,975242.347
398,1408134929,1408134929,8192,7.720269918,7.72033,975242.347,976378.5732
399,1408134929,1408134929,8192,7.728669882,7.728729963,975242.347,975242.347
400,1408134929,1408134929,8192,7.737059832,7.737129927,976406.3191,975242.347
401,1408134929,1408134929,8192,7.745469809,7.745649815,974081.1467,961514.9956
402,1408134929,1408134929,8192,7.753929853,7.753989935,968316.3783,982240.0265
403,1408134929,1408134929,8192,7.762319803,7.762389898,976406.3191,975242.347
404,1408134929,1408134929,8192,7.770720005,7.770779848,975214.6672,976406.3191
405,1408134929,1408134929,8192,7.779109955,7.779169798,976406.3191,976406.3191
406,1408134929,1408134929,8192,7.787509918,7.78757,975242.347,975214.6672
407,1408134929,1408134929,8192,7.795909882,7.795969963,975242.347,975242.347
408,1408134929,1408134929,8192,7.804309845,7.804369926,975242.347,975242.347
409,1408134929,1408134929,8192,7.812699795,7.812759876,976406.3191,976406.3191
410,1408134929,1408134929,8192,7.82111001,7.821169853,974053.5328,974081.1467
411,1408134929,1408134929,8192,7.829589844,7.829649925,966056.6921,966029.5313
412,1408134929,1408134929,8192,7.837979794,7.838049889,976406.3191,975242.347
413,1408134929,1408134929,8192,7.846369982,7.846429825,976378.5732,977573.0729
414,1408134929,1408134929,8192,7.854759932,7.854829788,976406.3191,975242.347
415,1408134929,1408134929,8192,7.863159895,7.863219976,975242.347,976378.5732
416,1408134929,1408134929,8192,7.871549845,7.871609926,976406.3191,976406.3191
417,1408134929,1408134929,8192,7.880089998,7.880149841,959233.3436,959260.1236
418,1408134929,1408134929,8192,7.888479948,7.888539791,976406.3191,976406.3191
419,1408134929,1408134929,8192,7.896869898,7.896939993,976406.3191,975214.6672
420,1408134929,1408134929,8192,7.905269861,7.905329943,975242.347,976406.3191
421,1408134929,1408134929,8192,7.913749933,7.913810015,966029.5313,966029.5313
422,1408134929,1408134929,8192,7.922149897,7.922219992,975242.347,974081.1467
423,1408134929,1408134929,8192,7.930539846,7.930609941,976406.3191,976406.3191
424,1408134929,1408134929,8192,7.938929796,7.938989878,976406.3191,977573.0729
425,1408134929,1408134929,8192,7.947329998,7.947389841,975214.6672,975242.347
426,1408134929,1408134929,8192,7.955719948,7.955789804,976406.3191,975242.347
427,1408134929,1408134929,8192,7.964109898,7.964169979,976406.3191,977545.2607
428,1408134929,1408134929,8192,7.972499847,7.972569942,976406.3191,975242.347
429,1408134929,1408134929,8192,7.980889797,7.980959892,976406.3191,976406.3191
430,1408134929,1408134929,8192,7.989279985,7.989339828,976378.5732,977573.0729
431,1408134929,1408134929,8192,7.997679949,7.997739792,975242.347,975242.347
432,1408134929,1408134929,8192,8.00612998,8.006189823,969463.8668,969463.8668
433,1408134929,1408134929,8192,8.014529943,8.014589787,975242.347,975242.347
434,1408134929,1408134929,8192,8.022929907,8.022989988,975242.347,975214.6672
435,1408134929,1408134929,8192,8.031319857,8.031379938,976406.3191,976406.3191
436,1408134929,1408134929,8192,8.039709806,8.039769888,976406.3191,976406.3191
437,1408134929,1408134929,8192,8.048099995,8.048159838,976378.5732,976406.3191
438,1408134929,1408134929,8192,8.056479931,8.056540012,977573.0729,977545.2607
439,1408134929,1408134929,8192,8.064829826,8.064889908,981090.1253,981090.1253
440,1408134929,1408134929,8192,8.073189974,8.073249817,979887.0203,979914.966
441,1408134929,1408134929,8192,8.081629992,8.081689835,970614.0782,970614.0782
442,1408134929,1408134929,8192,8.089979887,8.090039968,981090.1253,981062.1126
443,1408134929,1408134929,8192,8.098339796,8.098399878,979914.966,979914.966
444,1408134929,1408134929,8192,8.10668993,8.106750011,981062.1126,981062.1126
445,1408134929,1408134929,8192,8.115039825,8.115099907,981090.1253,981090.1253
446,1408134929,1408134929,8192,8.123389959,8.123449802,981062.1126,981090.1253
447,1408134929,1408134929,8192,8.13180995,8.131879807,972922.7083,971767.0221
448,1408134929,1408134929,8192,8.140159845,8.140219927,981090.1253,982240.0265
449,1408134929,1408134929,8192,8.148509979,8.148559809,981062.1126,982268.1066
450,1408134929,1408134929,8192,8.156849861,8.156919956,982268.1066,979887.0203
451,1408134929,1408134929,8192,8.165210009,8.165269852,979887.0203,981090.1253
452,1408134929,1408134929,8192,8.173629999,8.173699856,972922.7083,971767.0221
453,1408134929,1408134929,8192,8.181989908,8.182060003,979914.966,979887.0203
454,1408134929,1408134929,8192,8.190339804,8.190409899,981090.1253,981090.1253
455,1408134929,1408134929,8192,8.198709965,8.198779821,978714.7397,978742.6186
456,1408134929,1408134929,8192,8.20705986,8.207119942,981090.1253,982240.0265
457,1408134929,1408134929,8192,8.215409994,8.215469837,981062.1126,981090.1253
458,1408134929,1408134929,8192,8.223749876,8.223819971,982268.1066,981062.1126
459,1408134929,1408134929,8192,8.232109785,8.23217988,979914.966,979914.966
460,1408134929,1408134929,8192,8.240459919,8.24052,981062.1126,982240.0265
461,1408134929,1408134929,8192,8.248809814,8.248919964,981090.1253,975242.347
462,1408134929,1408134929,8192,8.257210016,8.257269859,975214.6672,981090.1253
463,1408134929,1408134929,8192,8.265639782,8.265699863,971794.5065,971767.0221
464,1408134929,1408134929,8192,8.273989916,8.274060011,981062.1126,979887.0203
465,1408134929,1408134929,8192,8.282339811,8.282409906,981090.1253,981090.1253
466,1408134929,1408134929,8192,8.290689945,8.290749788,981062.1126,982268.1066
467,1408134929,1408134929,8192,8.299039841,8.299099922,981090.1253,981062.1126
468,1408134929,1408134929,8192,8.307389975,8.307459831,981062.1126,979914.966
469,1408134929,1408134929,8192,8.315749884,8.315809965,979914.966,981062.1126
470,1408134929,1408134929,8192,8.324100018,8.324159861,981062.1126,981090.1253
471,1408134929,1408134929,8192,8.332449913,8.332509995,981090.1253,981062.1126
472,1408134929,1408134929,8192,8.340799809,8.34085989,981090.1253,981090.1253
473,1408134929,1408134929,8192,8.349149942,8.349209785,981062.1126,981090.1253
474,1408134929,1408134929,8192,8.357489824,8.35763979,982268.1066,971767.0221
475,1408134929,1408134929,8192,8.365859985,8.365919828,978714.7397,989367.3405
476,1408134929,1408134929,8192,8.374229908,8.374300003,978742.6186,977545.2607
477,1408134929,1408134929,8192,8.382639885,8.382699966,974081.1467,975242.347
478,1408134929,1408134929,8192,8.390999794,8.391059875,979914.966,979914.966
479,1408134929,1408134929,8192,8.399349928,8.399419785,981062.1126,979914.966
480,1408134929,1408134929,8192,8.407709837,8.407769918,979914.966,981062.1126
481,1408134929,1408134929,8192,8.416059971,8.416119814,981062.1126,981090.1253
482,1408134929,1408134929,8192,8.424399853,8.424459934,982268.1066,982240.0265
483,1408134929,1408134929,8192,8.432749987,8.432819843,981062.1126,979914.966
484,1408134929,1408134929,8192,8.441099882,8.441159964,981090.1253,982240.0265
485,1408134929,1408134929,8192,8.449459791,8.449549913,979914.966,976406.3191
486,1408134929,1408134929,8192,8.457979918,8.458050013,961488.0895,963753.4603
487,1408134929,1408134929,8192,8.466339827,8.466409922,979914.966,979914.966
488,1408134929,1408134929,8192,8.474779844,8.474909782,970614.0782,963780.4933
489,1408134929,1408134929,8192,8.483129978,8.483199835,981062.1126,988172.2806
490,1408134929,1408134929,8192,8.491499901,8.491559982,978742.6186,979887.0203
491,1408134929,1408134929,8192,8.499849796,8.499919891,981090.1253,979914.966
492,1408134929,1408134929,8192,8.508260012,8.508329868,974053.5328,974081.1467
493,1408134929,1408134929,8192,8.516619921,8.516690016,979914.966,979887.0203
494,1408134929,1408134929,8192,8.52497983,8.525039911,979914.966,981090.1253
495,1408134929,1408134929,8192,8.533329964,8.533389807,981062.1126,981090.1253
496,1408134929,1408134929,8192,8.541679859,8.541749954,981090.1253,979887.0203
497,1408134929,1408134929,8192,8.550040007,8.55009985,979887.0203,981090.1253
498,1408134930,1408134930,8192,8.558389902,8.558459997,981090.1253,979887.0203
499,1408134930,1408134930,8192,8.566739798,8.566809893,981090.1253,981090.1253
500,1408134930,1408134930,8192,8.575109959,8.575169802,978714.7397,979914.966
501,1408134930,1408134930,8192,8.583449841,8.583509922,982268.1066,982240.0265
502,1408134930,1408134930,8192,8.591820002,8.591889858,978714.7397,977573.0729
503,1408134930,1408134930,8192,8.600179911,8.600250006,979914.966,979887.0203
504,1408134930,1408134930,8192,8.60853982,8.608599901,979914.966,981090.1253
505,1408134930,1408134930,8192,8.616899967,8.61695981,979887.0203,979914.966
506,1408134930,1408134930,8192,8.625249863,8.625309944,981090.1253,981062.1126
507,1408134930,1408134930,8192,8.633669853,8.633739948,972922.7083,971767.0221
508,1408134930,1408134930,8192,8.642030001,8.642089844,979887.0203,981090.1253
509,1408134930,1408134930,8192,8.650379896,8.650449991,981090.1253,979887.0203
510,1408134930,1408134930,8192,8.658729792,8.658789873,981090.1253,982268.1066
511,1408134930,1408134930,8192,8.667089939,8.667149782,979887.0203,979914.966
512,1408134930,1408134930,8192,8.676809788,8.676889896,842811.4788,841057.8995
513,1408134930,1408134930,8192,8.685159922,8.685230017,981062.1126,982240.0265
514,1408134930,1408134930,8192,8.693619967,8.69367981,968316.3783,969491.2211
515,1408134930,1408134930,8192,8.701979876,8.702039957,979914.966,979887.0203
516,1408134930,1408134930,8192,8.710330009,8.710399866,981062.1126,979914.966
517,1408134930,1408134930,8192,8.718689919,8.71875,979914.966,981062.1126
518,1408134930,1408134930,8192,8.7270298,8.727099895,982268.1066,981090.1253
519,1408134930,1408134930,8192,8.735389948,8.735459805,979887.0203,979914.966
520,1408134930,1408134930,8192,8.743809938,8.743879795,972922.7083,972922.7083
521,1408134930,1408134930,8192,8.752179861,8.752239943,978742.6186,979887.0203
522,1408134930,1408134930,8192,8.760529995,8.760599852,981062.1126,979914.966
523,1408134930,1408134930,8192,8.768889904,8.768959999,979914.966,979887.0203
524,1408134930,1408134930,8192,8.777249813,8.777309895,979914.966,981090.1253
525,1408134930,1408134930,8192,8.785619974,8.785689831,978714.7397,977573.0729
526,1408134930,1408134930,8192,8.793989897,8.794049978,978742.6186,979887.0203
527,1408134930,1408134930,8192,8.802339792,8.802409887,981090.1253,979914.966
528,1408134930,1408134930,8192,8.810719967,8.81077981,977545.2607,978742.6186
529,1408134930,1408134930,8192,8.819079876,8.819139957,979914.966,979887.0203
530,1408134930,1408134930,8192,8.827439785,8.827569962,979914.966,971767.0221
531,1408134930,1408134930,8192,8.835799932,8.835869789,979887.0203,987008.4559
532,1408134930,1408134930,8192,8.844149828,8.844219923,981090.1253,981062.1126
533,1408134930,1408134930,8192,8.852530003,8.852589846,977545.2607,978742.6186
534,1408134930,1408134930,8192,8.860889912,8.860949993,979914.966,979887.0203
535,1408134930,1408134930,8192,8.869299889,8.86935997,974081.1467,974081.1467
536,1408134930,1408134930,8192,8.877659798,8.877719879,979914.966,979914.966
537,1408134930,1408134930,8192,8.886019945,8.886089802,979887.0203,978742.6186
538,1408134930,1408134930,8192,8.894379854,8.894449949,979914.966,979887.0203
539,1408134930,1408134930,8192,8.902740002,8.902799845,979887.0203,981090.1253
540,1408134930,1408134930,8192,8.911109924,8.911180019,978742.6186,977545.2607
541,1408134930,1408134930,8192,8.91945982,8.919529915,981090.1253,981090.1253
542,1408134930,1408134930,8192,8.927819967,8.927889824,979887.0203,979914.966
543,1408134930,1408134930,8192,8.93618989,8.936249971,978742.6186,979887.0203
544,1408134930,1408134930,8192,8.944549799,8.94460988,979914.966,979914.966
545,1408134930,1408134930,8192,8.952909946,8.95296979,979887.0203,979914.966
546,1408134930,1408134930,8192,8.961299896,8.961349964,976406.3191,977545.2607
547,1408134930,1408134930,8192,8.969669819,8.9697299,978742.6186,977573.0729
548,1408134930,1408134930,8192,8.978029966,8.978099823,979887.0203,978742.6186
549,1408134930,1408134930,8192,8.986409903,8.986479998,977573.0729,977545.2607
550,1408134930,1408134930,8192,8.99481988,8.994879961,974081.1467,975242.347
551,1408134930,1408134930,8192,9.003189802,9.003249884,978742.6186,978742.6186
552,1408134930,1408134930,8192,9.01154995,9.011609793,979887.0203,979914.966
553,1408134930,1408134930,8192,9.019899845,9.01996994,981090.1253,979887.0203
554,1408134930,1408134930,8192,9.028249979,9.028319836,981062.1126,981090.1253
555,1408134930,1408134930,8192,9.036589861,9.036659956,982268.1066,982240.0265
556,1408134930,1408134930,8192,9.044950008,9.045019865,979887.0203,979914.966
557,1408134930,1408134930,8192,9.053309917,9.053369999,979914.966,981062.1126
558,1408134930,1408134930,8192,9.061369896,9.061429977,1016379.884,1016379.884
559,1408134930,1408134930,8192,9.069379807,9.069449902,1022733.015,1021456.043
560,1408134930,1408134930,8192,9.077389956,9.077449799,1022702.574,1024013.184
561,1408134930,1408134930,8192,9.08540988,9.085469961,1021456.043,1021425.678
562,1408134930,1408134930,8192,9.09341979,9.093489885,1022733.015,1021456.043
563,1408134930,1408134930,8192,9.101429939,9.101489782,1022702.574,1024013.184
564,1408134930,1408134930,8192,9.109429836,9.109499931,1024013.184,1022702.574
565,1408134930,1408134930,8192,9.117640018,9.117699862,997785.4097,999032.8953
566,1408134930,1408134930,8192,9.125649929,9.125719786,1022733.015,1021456.043
567,1408134930,1408134930,8192,9.13365984,9.133719921,1022733.015,1023982.666
568,1408134930,1408134930,8192,9.141669989,9.141739845,1022702.574,1021456.043
569,1408134930,1408134930,8192,9.149679899,9.149739981,1022733.015,1023982.666
570,1408134930,1408134930,8192,9.157679796,9.157749891,1024013.184,1022733.015
571,1408134930,1408134930,8192,9.165789843,9.165849924,1010105.197,1011353.929
572,1408134930,1408134930,8192,9.173799992,9.173869848,1022702.574,1021456.043
573,1408134930,1408134930,8192,9.181819916,9.181890011,1021456.043,1021425.678
574,1408134930,1408134930,8192,9.189829826,9.189889908,1022733.015,1024013.184
575,1408134930,1408134930,8192,9.197829962,9.197899818,1023982.666,1022733.015
576,1408134930,1408134930,8192,9.205839872,9.205899954,1022733.015,1023982.666
577,1408134930,1408134930,8192,9.213849783,9.213909864,1022733.015,1022733.015
578,1408134930,1408134930,8192,9.221869946,9.221920013,1021425.678,1022702.574
579,1408134930,1408134930,8192,9.229869843,9.229939938,1024013.184,1021456.043
580,1408134930,1408134930,8192,9.237949848,9.23800993,1013860.678,1015118.718
581,1408134930,1408134930,8192,9.245970011,9.246029854,1021425.678,1021456.043
582,1408134930,1408134930,8192,9.253989935,9.254059792,1021456.043,1020182.256
583,1408134930,1408134930,8192,9.261999846,9.262069941,1022733.015,1022702.574
584,1408134930,1408134930,8192,9.270009995,9.270079851,1022702.574,1022733.015
585,1408134930,1408134930,8192,9.278019905,9.27809,1022733.015,1022702.574
586,1408134930,1408134930,8192,9.286029816,9.286089897,1022733.015,1024013.184
587,1408134930,1408134930,8192,9.294039965,9.294109821,1022702.574,1021456.043
588,1408134930,1408134930,8192,9.302069902,9.302129984,1020182.256,1021425.678
589,1408134930,1408134930,8192,9.310079813,9.310139894,1022733.015,1022733.015
590,1408134930,1408134930,8192,9.318079948,9.318149805,1023982.666,1022733.015
591,1408134930,1408134930,8192,9.326089859,9.32614994,1022733.015,1023982.666
592,1408134930,1408134930,8192,9.334100008,9.334159851,1022702.574,1022733.015
593,1408134930,1408134930,8192,9.342119932,9.342209816,1021456.043,1017644.188
594,1408134930,1408134930,8192,9.350129843,9.350199938,1022733.015,1025265.967
595,1408134930,1408134930,8192,9.358199835,9.35826993,1015118.718,1015118.718
596,1408134930,1408134930,8192,9.366209984,9.36627984,1022702.574,1022733.015
597,1408134930,1408134930,8192,9.374239922,9.374300003,1020182.256,1021425.678
598,1408134930,1408134930,8192,9.382249832,9.382309914,1022733.015,1022733.015
599,1408134930,1408134930,8192,9.390259981,9.390319824,1022702.574,1022733.015
600,1408134930,1408134930,8192,9.398269892,9.398329973,1022733.015,1022702.574
601,1408134930,1408134930,8192,9.406309843,9.406369925,1018911.641,1018911.641
602,1408134930,1408134930,8192,9.414319992,9.414379835,1022702.574,1022733.015
603,1408134930,1408134930,8192,9.422329903,9.422389984,1022733.015,1022702.574
604,1408134930,1408134930,8192,9.430339813,9.430399895,1022733.015,1022733.015
605,1408134930,1408134930,8192,9.438349962,9.438409805,1022702.574,1022733.015
606,1408134930,1408134930,8192,9.446349859,9.446409941,1024013.184,1023982.666
607,1408134930,1408134930,8192,9.454360008,9.454429865,1022702.574,1021456.043
608,1408134930,1408134930,8192,9.462369919,9.46243,1022733.015,1023982.666
609,1408134930,1408134930,8192,9.470379829,9.470439911,1022733.015,1022733.015
610,1408134930,1408134930,8192,9.478449821,9.478519917,1015118.718,1013860.678
611,1408134930,1408134930,8192,9.486469984,9.486529827,1021425.678,1022733.015
612,1408134930,1408134930,8192,9.494469881,9.494539976,1024013.184,1022702.574
613,1408134930,1408134930,8192,9.502499819,9.5025599,1020182.256,1021456.043
614,1408134930,1408134930,8192,9.510509968,9.510569811,1022702.574,1022733.015
615,1408134930,1408134930,8192,9.518519878,9.51857996,1022733.015,1022702.574
616,1408134930,1408134930,8192,9.526529789,9.52658987,1022733.015,1022733.015
617,1408134930,1408134930,8192,9.534539938,9.534600019,1022702.574,1022702.574
618,1408134930,1408134930,8192,9.542559862,9.542619944,1021456.043,1021456.043
619,1408134930,1408134930,8192,9.550570011,9.550629854,1022702.574,1022733.015
620,1408134931,1408134931,8192,9.558569908,9.558640003,1024013.184,1022702.574
621,1408134931,1408134931,8192,9.566579819,9.5666399,1022733.015,1024013.184
622,1408134931,1408134931,8192,9.574589968,9.574649811,1022702.574,1022733.015
623,1408134931,1408134931,8192,9.582589865,9.582649946,1024013.184,1023982.666
624,1408134931,1408134931,8192,9.590619802,9.590679884,1020182.256,1020182.256
625,1408134931,1408134931,8192,9.598689795,9.59875989,1015118.718,1013860.678
626,1408134931,1408134931,8192,9.606709957,9.6067698,1021425.678,1022733.015
627,1408134931,1408134931,8192,9.614719868,9.614779949,1022733.015,1022702.574
628,1408134931,1408134931,8192,9.622730017,9.62278986,1022702.574,1022733.015
629,1408134931,1408134931,8192,9.630739927,9.630800009,1022733.015,1022702.574
630,1408134931,1408134931,8192,9.638749838,9.638809919,1022733.015,1022733.015
631,1408134931,1408134931,8192,9.646759987,9.64681983,1022702.574,1022733.015
632,1408134931,1408134931,8192,9.654759884,9.654819965,1024013.184,1023982.666
633,1408134931,1408134931,8192,9.662779808,9.66283989,1021456.043,1021456.043
634,1408134931,1408134931,8192,9.670779943,9.6708498,1023982.666,1022733.015
635,1408134931,1408134931,8192,9.678789854,9.678859949,1022733.015,1022702.574
636,1408134931,1408134931,8192,9.686800003,9.68686986,1022702.574,1022733.015
637,1408134931,1408134931,8192,9.694849968,9.694909811,1017644.188,1018911.641
638,1408134931,1408134931,8192,9.702879906,9.70296979,1020182.256,1016379.884
639,1408134931,1408134931,8192,9.710889816,9.710949898,1022733.015,1026552.489
640,1408134931,1408134931,8192,9.718959808,9.71901989,1015118.718,1015118.718
641,1408134931,1408134931,8192,9.726969957,9.7270298,1022702.574,1022733.015
642,1408134931,1408134931,8192,9.734969854,9.735039949,1024013.184,1022702.574
643,1408134931,1408134931,8192,9.742980003,9.743039846,1022702.574,1024013.184
644,1408134931,1408134931,8192,9.750999928,9.751060009,1021456.043,1021425.678
645,1408134931,1408134931,8192,9.759009838,9.75906992,1022733.015,1022733.015
646,1408134931,1408134931,8192,9.767030001,9.767089844,1021425.678,1021456.043
647,1408134931,1408134931,8192,9.775039911,9.775110006,1022733.015,1021425.678
648,1408134931,1408134931,8192,9.783049822,9.783109903,1022733.015,1024013.184
649,1408134931,1408134931,8192,9.791059971,9.791129827,1022702.574,1021456.043
650,1408134931,1408134931,8192,9.799069881,9.799139977,1022733.015,1022702.574
651,1408134931,1408134931,8192,9.807079792,9.807139874,1022733.015,1024013.184
652,1408134931,1408134931,8192,9.815079927,9.815140009,1023982.666,1023982.666
653,1408134931,1408134931,8192,9.823089838,9.82314992,1022733.015,1022733.015
654,1408134931,1408134931,8192,9.831110001,9.831169844,1021425.678,1021456.043
655,1408134931,1408134931,8192,9.839159966,9.839229822,1017644.188,1016379.884
656,1408134931,1408134931,8192,9.847169876,9.847229958,1022733.015,1023982.666
657,1408134931,1408134931,8192,9.855170012,9.855229855,1023982.666,1024013.184
658,1408134931,1408134931,8192,9.863169909,9.86322999,1024013.184,1023982.666
659,1408134931,1408134931,8192,9.871189833,9.871259928,1021456.043,1020182.256
660,1408134931,1408134931,8192,9.879199982,9.879259825,1022702.574,1024013.184
661,1408134931,1408134931,8192,9.887199879,9.88725996,1024013.184,1023982.666
662,1408134931,1408134931,8192,9.895209789,9.895269871,1022733.015,1022733.015
663,1408134931,1408134931,8192,9.903229952,9.903299809,1021425.678,1020182.256
664,1408134931,1408134931,8192,9.911229849,9.91128993,1024013.184,1025265.967
665,1408134931,1408134931,8192,9.919229984,9.919289827,1023982.666,1024013.184
666,1408134931,1408134931,8192,9.927239895,9.927299976,1022733.015,1022702.574
667,1408134931,1408134931,8192,9.935230017,9.93528986,1025265.967,1025296.561
668,1408134931,1408134931,8192,9.943239927,9.943309784,1022733.015,1021456.043
669,1408134931,1408134931,8192,9.951249838,9.951309919,1022733.015,1023982.666
670,1408134931,1408134931,8192,9.959309816,9.959379911,1016379.884,1015118.718
671,1408134931,1408134931,8192,9.967319965,9.967389822,1022702.574,1022733.015
672,1408134931,1408134931,8192,9.975329876,9.975399971,1022733.015,1022702.574
673,1408134931,1408134931,8192,9.9833498,9.983409882,1021456.043,1022733.015
674,1408134931,1408134931,8192,9.991349936,9.991419792,1023982.666,1022733.015
675,1408134931,1408134931,8192,9.99936986,9.999439955,1021456.043,1021425.678
676,1408134931,1408134931,8192,10.00738001,10.00744987,1022702.574,1022733.015
677,1408134931,1408134931,8192,10.01537991,10.01545,1024013.184,1023982.666
678,1408134931,1408134931,8192,10.02339983,10.02346992,1021456.043,1021456.043
679,1408134931,1408134931,8192,10.03140998,10.03147984,1022702.574,1022733.015
680,1408134931,1408134931,8192,10.03941989,10.03948998,1022733.015,1022702.574
681,1408134931,1408134931,8192,10.04743981,10.0474999,1021456.043,1022733.015
682,1408134931,1408134931,8192,10.05537987,10.05543995,1031731.026,1031731.026
683,1408134931,1408134931,8192,10.06304002,10.06309986,1069430.682,1069463.968
684,1408134931,1408134931,8192,10.07068992,10.07075,1070863.877,1070830.504
685,1408134931,1408134931,8192,10.0783999,10.07845998,1062518.967,1062518.967
686,1408134931,1408134931,8192,10.0860498,10.08610988,1070863.877,1070863.877
687,1408134931,1408134931,8192,10.09370995,10.09376979,1069430.682,1069463.968
688,1408134931,1408134931,8192,10.10134983,10.10141993,1072267.456,1070830.504
689,1408134931,1408134931,8192,10.10900998,10.10911989,1069430.682,1063900.742
690,1408134931,1408134931,8192,10.11665988,10.11672997,1070863.877,1076466.63
691,1408134931,1408134931,8192,10.12431979,10.12437987,1069463.968,1070863.877
692,1408134931,1408134931,8192,10.13196993,10.13203001,1070830.504,1070830.504
693,1408134931,1408134931,8192,10.13963985,10.13969994,1068067.714,1068067.714
694,1408134931,1408134931,8192,10.14728999,10.14735985,1070830.504,1069463.968
695,1408134931,1408134931,8192,10.15493989,10.15499997,1070863.877,1072233.995
696,1408134931,1408134931,8192,10.16258979,10.16265988,1070863.877,1069463.968
697,1408134931,1408134931,8192,10.17023993,10.17030001,1070830.504,1072233.995
698,1408134931,1408134931,8192,10.17790985,10.17796993,1068067.714,1068067.714
699,1408134931,1408134931,8192,10.18567991,10.18575001,1054303.11,1052946.138
700,1408134931,1408134931,8192,10.19337988,10.19344997,1063900.742,1063900.742
701,1408134931,1408134931,8192,10.20103979,10.20109987,1069463.968,1070863.877
702,1408134931,1408134931,8192,10.20868993,10.20875001,1070830.504,1070830.504
703,1408134931,1408134931,8192,10.21634984,10.21640992,1069463.968,1069463.968
704,1408134931,1408134931,8192,10.22398996,10.22405982,1072233.995,1070863.877
705,1408134931,1408134931,8192,10.23164988,10.23170996,1069463.968,1070830.504
706,1408134931,1408134931,8192,10.23930001,10.23935986,1070830.504,1070863.877
707,1408134931,1408134931,8192,10.24695992,10.24702001,1069463.968,1069430.682
708,1408134931,1408134931,8192,10.25468993,10.25475979,1059766.158,1058427.698
709,1408134931,1408134931,8192,10.26234984,10.26240993,1069463.968,1070830.504
710,1408134931,1408134931,8192,10.26999998,10.27006984,1070830.504,1069463.968
711,1408134931,1408134931,8192,10.27765989,10.27771997,1069463.968,1070830.504
712,1408134931,1408134931,8192,10.28530002,10.28536987,1072233.995,1070863.877
713,1408134931,1408134931,8192,10.29296994,10.29302979,1068067.714,1069463.968
714,1408134931,1408134931,8192,10.30062985,10.30068994,1069463.968,1069430.682
715,1408134931,1408134931,8192,10.30832982,10.30839992,1063900.742,1062518.967
716,1408134931,1408134931,8192,10.31598997,10.31605983,1069430.682,1069463.968
717,1408134931,1408134931,8192,10.32363987,10.32370996,1070863.877,1070830.504
718,1408134931,1408134931,8192,10.33129978,10.33141994,1069463.968,1062518.967
719,1408134931,1408134931,8192,10.33894992,10.33902001,1070830.504,1077884.944
720,1408134931,1408134931,8192,10.34660983,10.34667993,1069463.968,1069463.968
721,1408134931,1408134931,8192,10.35425997,10.35432982,1070830.504,1070863.877
722,1408134931,1408134931,8192,10.36192989,10.36198997,1068067.714,1069430.682
723,1408134931,1408134931,8192,10.36967993,10.36974978,1057027.575,1055696.02
724,1408134931,1408134931,8192,10.37732983,10.37739992,1070863.877,1070830.504
725,1408134931,1408134931,8192,10.38498998,10.38504982,1069430.682,1070863.877
726,1408134931,1408134931,8192,10.39263988,10.39269996,1070863.877,1070830.504
727,1408134931,1408134931,8192,10.40029001,10.40034986,1070830.504,1070863.877
728,1408134931,1408134931,8192,10.40793991,10.40803981,1070863.877,1065286.115
729,1408134931,1408134931,8192,10.41559982,10.41566992,1069463.968,1073641.17
730,1408134931,1408134931,8192,10.4233098,10.4233799,1062518.967,1062518.967
731,1408134931,1408134931,8192,10.43095994,10.43101978,1070830.504,1072267.456
732,1408134931,1408134931,8192,10.43861985,10.43867993,1069463.968,1069430.682
733,1408134931,1408134931,8192,10.44628,10.44633985,1069430.682,1069463.968
734,1408134931,1408134931,8192,10.4539299,10.45398998,1070863.877,1070830.504
