0,1409002623.18359088897705078125,4096
1,1409002623.18734645843505859375,4096
2,1409002623.19146680831909179688,4096
3,1409002623.1956539154052734375,4096
4,1409002623.19995069503784179688,4096
5,1409002623.2041225433349609375,4096
6,1409002623.20840764045715332031,4096
7,1409002623.21264576911926269531,4096
8,1409002623.21684336662292480469,4096
9,1409002623.22105717658996582031,4096
10,1409002623.225284576416015625,4096
11,1409002623.22949337959289550781,4096
12,1409002623.23368120193481445312,4096
13,1409002623.23790478706359863281,4096
14,1409002623.24212813377380371094,4096
15,1409002623.24638128280639648438,4096
16,1409002623.25056171417236328125,4096
17,1409002623.25480675697326660156,4096
18,1409002623.25900673866271972656,4096
19,1409002623.26321554183959960938,4096
20,1409002623.26742649078369140625,4096
21,1409002623.27168965339660644531,4096
22,1409002623.27590394020080566406,4096
23,1409002623.28008747100830078125,4096
24,1409002623.28439211845397949219,4096
25,1409002623.28865838050842285156,4096
26,1409002623.29282116889953613281,4096
27,1409002623.29701328277587890625,4096
28,1409002623.30127692222595214844,4096
29,1409002623.30539417266845703125,4096
30,1409002623.30962038040161132812,4096
31,1409002623.31388950347900390625,4096
32,1409002623.31800961494445800781,4096
33,1409002623.32223534584045410156,4096
34,1409002623.32642412185668945312,4096
35,1409002623.33062887191772460938,4096
36,1409002623.33481621742248535156,4096
37,1409002623.3390407562255859375,4096
38,1409002623.34320235252380371094,4096
39,1409002623.3474292755126953125,4096
40,1409002623.35169076919555664062,4096
41,1409002623.35585737228393554688,4096
42,1409002623.36001276969909667969,4096
43,1409002623.36422181129455566406,4096
44,1409002623.36845159530639648438,4096
45,1409002623.372653961181640625,4096
46,1409002623.37683606147766113281,4096
47,1409002623.38102507591247558594,4096
48,1409002623.38527226448059082031,4096
49,1409002623.38940501213073730469,4096
50,1409002623.39359879493713378906,4096
51,1409002623.39781928062438964844,4096
52,1409002623.40198230743408203125,4096
53,1409002623.40620756149291992188,4096
54,1409002623.4104709625244140625,4096
55,1409002623.41459989547729492188,4096
56,1409002623.41878414154052734375,4096
57,1409002623.42304730415344238281,4096
58,1409002623.42717075347900390625,4096
59,1409002623.43139576911926269531,4096
60,1409002623.43570876121520996094,4096
61,1409002623.43980121612548828125,4096
62,1409002623.44403409957885742188,4096
63,1409002623.44835638999938964844,4096
64,1409002623.45246148109436035156,4096
65,1409002623.45667767524719238281,4096
66,1409002623.46084952354431152344,4096
67,1409002623.46503424644470214844,4096
68,1409002623.46925115585327148438,4096
69,1409002623.47342991828918457031,4096
70,1409002623.4775943756103515625,4096
71,1409002623.4818325042724609375,4096
72,1409002623.48600482940673828125,4096
73,1409002623.49021220207214355469,4096
74,1409002623.4944438934326171875,4096
75,1409002623.49861907958984375,4096
76,1409002623.50278782844543457031,4096
77,1409002623.50701022148132324219,4096
78,1409002623.51123809814453125,4096
79,1409002623.51539683341979980469,4096
80,1409002623.51958060264587402344,4096
81,1409002623.52384972572326660156,4096
82,1409002623.5279998779296875,4096
83,1409002623.53219366073608398438,4096
84,1409002623.5364589691162109375,4096
85,1409002623.540668487548828125,4096
86,1409002623.54484605789184570312,4096
87,1409002623.54904007911682128906,4096
88,1409002623.55327391624450683594,4096
89,1409002623.5574283599853515625,4096
90,1409002623.56165957450866699219,4096
91,1409002623.56587362289428710938,4096
92,1409002623.57000374794006347656,4096
93,1409002623.5742244720458984375,4096
94,1409002623.57840967178344726562,4096
95,1409002623.58257365226745605469,4096
96,1409002623.58680558204650878906,4096
97,1409002623.59102869033813476562,4096
98,1409002623.59519028663635253906,4096
99,1409002623.59938263893127441406,4096
100,1409002623.60368895530700683594,4096
101,1409002623.60785651206970214844,4096
102,1409002623.61196112632751464844,4096
103,1409002623.61615753173828125,4096
104,1409002623.6204319000244140625,4096
105,1409002623.62464046478271484375,4096
106,1409002623.62882471084594726562,4096
107,1409002623.63300538063049316406,4096
108,1409002623.63725614547729492188,4096
109,1409002623.64139032363891601562,4096
110,1409002623.64563059806823730469,4096
111,1409002623.64983534812927246094,4096
112,1409002623.65400743484497070312,4096
113,1409002623.65820217132568359375,4096
114,1409002623.66240906715393066406,4096
115,1409002623.66659045219421386719,4096
116,1409002623.67077612876892089844,4096
117,1409002623.67505192756652832031,4096
118,1409002623.67916202545166015625,4096
119,1409002623.68339133262634277344,4096
120,1409002623.68756175041198730469,4096
121,1409002623.69176268577575683594,4096
122,1409002623.69600033760070800781,4096
123,1409002623.70013785362243652344,4096
124,1409002623.70444655418395996094,4096
125,1409002623.70870256423950195312,4096
126,1409002623.71282792091369628906,4096
127,1409002623.717010498046875,4096
128,1409002623.72130799293518066406,4096
129,1409002623.72545742988586425781,4096
130,1409002623.7295894622802734375,4096
131,1409002623.73368525505065917969,4096
132,1409002623.737651824951171875,4096
133,1409002623.74167132377624511719,4096
134,1409002623.745769500732421875,4096
135,1409002623.74974417686462402344,4096
136,1409002623.75375652313232421875,4096
137,1409002623.75789475440979003906,4096
138,1409002623.76190519332885742188,4096
139,1409002623.76592040061950683594,4096
140,1409002623.76997828483581542969,4096
141,1409002623.77394151687622070312,4096
142,1409002623.77801036834716796875,4096
143,1409002623.78205633163452148438,4096
144,1409002623.78615164756774902344,4096
145,1409002623.79012918472290039062,4096
146,1409002623.79418992996215820312,4096
147,1409002623.798244476318359375,4096
148,1409002623.80220842361450195312,4096
149,1409002623.80627369880676269531,4096
150,1409002623.81034803390502929688,4096
151,1409002623.81429123878479003906,4096
152,1409002623.81834673881530761719,4096
153,1409002623.82244777679443359375,4096
154,1409002623.82640409469604492188,4096
155,1409002623.83043527603149414062,4096
156,1409002623.8344974517822265625,4096
157,1409002623.83849644660949707031,4096
158,1409002623.84251737594604492188,4096
159,1409002623.84653472900390625,4096
160,1409002623.85062408447265625,4096
161,1409002623.85464596748352050781,4096
162,1409002623.85870242118835449219,4096
163,1409002623.86270761489868164062,4096
164,1409002623.86672902107238769531,4096
165,1409002623.87074065208435058594,4096
166,1409002623.87474274635314941406,4096
167,1409002623.87881135940551757812,4096
168,1409002623.88287258148193359375,4096
169,1409002623.88686442375183105469,4096
170,1409002623.89088582992553710938,4096
171,1409002623.89494824409484863281,4096
172,1409002623.89895462989807128906,4096
173,1409002623.90301918983459472656,4096
174,1409002623.90712022781372070312,4096
175,1409002623.91112303733825683594,4096
176,1409002623.91514420509338378906,4096
177,1409002623.91920423507690429688,4096
178,1409002623.92315506935119628906,4096
179,1409002623.9272174835205078125,4096
180,1409002623.93127965927124023438,4096
181,1409002623.93528580665588378906,4096
182,1409002623.93931436538696289062,4096
183,1409002623.94332432746887207031,4096
184,1409002623.94737076759338378906,4096
185,1409002623.95139575004577636719,4096
186,1409002623.95541024208068847656,4096
187,1409002623.95946049690246582031,4096
188,1409002623.96351337432861328125,4096
189,1409002623.96753048896789550781,4096
190,1409002623.97154450416564941406,4096
191,1409002623.97555494308471679688,4096
192,1409002623.97966837882995605469,4096
193,1409002623.98364424705505371094,4096
194,1409002623.98765444755554199219,4096
195,1409002623.99172306060791015625,4096
196,1409002623.99577164649963378906,4096
197,1409002623.99977636337280273438,4096
198,1409002624.0037937164306640625,4096
199,1409002624.00782704353332519531,4096
200,1409002624.01185631752014160156,4096
201,1409002624.01590943336486816406,4096
202,1409002624.01991224288940429688,4096
203,1409002624.02392029762268066406,4096
204,1409002624.02794814109802246094,4096
205,1409002624.03205323219299316406,4096
206,1409002624.03600788116455078125,4096
207,1409002624.04003477096557617188,4096
208,1409002624.04408788681030273438,4096
209,1409002624.04808735847473144531,4096
210,1409002624.05214691162109375,4096
211,1409002624.05621123313903808594,4096
212,1409002624.06020951271057128906,4096
213,1409002624.06427860260009765625,4096
214,1409002624.06838250160217285156,4096
215,1409002624.07229375839233398438,4096
216,1409002624.07636189460754394531,4096
217,1409002624.08046889305114746094,4096
218,1409002624.08446955680847167969,4096
219,1409002624.08849024772644042969,4096
220,1409002624.09258866310119628906,4096
221,1409002624.09654283523559570312,4096
222,1409002624.1005706787109375,4096
223,1409002624.1046295166015625,4096
224,1409002624.10866641998291015625,4096
225,1409002624.11269092559814453125,4096
226,1409002624.11670231819152832031,4096
227,1409002624.12074923515319824219,4096
228,1409002624.12477707862854003906,4096
229,1409002624.12882113456726074219,4096
230,1409002624.13283085823059082031,4096
231,1409002624.13685202598571777344,4096
232,1409002624.14094042778015136719,4096
233,1409002624.14495635032653808594,4096
234,1409002624.14898777008056640625,4096
235,1409002624.15302944183349609375,4096
236,1409002624.157001495361328125,4096
237,1409002624.1610622406005859375,4096
238,1409002624.16507816314697265625,4096
239,1409002624.169132232666015625,4096
240,1409002624.17319416999816894531,4096
241,1409002624.1772518157958984375,4096
242,1409002624.18120837211608886719,4096
243,1409002624.18530893325805664062,4096
244,1409002624.18943834304809570312,4096
245,1409002624.193325042724609375,4096
246,1409002624.19739675521850585938,4096
247,1409002624.20148134231567382812,4096
248,1409002624.20546269416809082031,4096
249,1409002624.20951771736145019531,4096
250,1409002624.21353697776794433594,4096
251,1409002624.21757769584655761719,4096
252,1409002624.221599578857421875,4096
253,1409002624.22574877738952636719,4096
254,1409002624.22971200942993164062,4096
255,1409002624.23376679420471191406,4096
256,1409002624.237873077392578125,4096
257,1409002624.24188232421875,4096
258,1409002624.2458934783935546875,4096
259,1409002624.24993658065795898438,4096
260,1409002624.25395965576171875,4096
261,1409002624.25797247886657714844,4096
262,1409002624.26214432716369628906,4096
