0,0,0,eth0
1,2,0,eth0
2,0,0,eth0
3,2,0,eth0
4,0,0,eth0
5,2,0,eth0
6,0,0,eth0
7,2,0,eth0
8,0,0,eth0
9,2,0,eth0
10,0,0,eth0
