0,1408725376.98126006126403808594,8192
1,1408725376.98918414115905761719,8192
2,1408725376.99738645553588867188,8192
3,1408725377.005615234375,8192
4,1408725377.01393079757690429688,8192
5,1408725377.02213573455810546875,8192
6,1408725377.03038954734802246094,8192
7,1408725377.038700103759765625,8192
8,1408725377.04694271087646484375,8192
9,1408725377.05517625808715820312,8192
10,1408725377.06344580650329589844,8192
11,1408725377.07182359695434570312,8192
12,1408725377.07999086380004882812,8192
13,1408725377.08825516700744628906,8192
14,1408725377.09649515151977539062,8192
15,1408725377.10481691360473632812,8192
16,1408725377.11306858062744140625,8192
17,1408725377.12134432792663574219,8192
18,1408725377.12954878807067871094,8192
19,1408725377.137847900390625,8192
20,1408725377.14606595039367675781,8192
21,1408725377.15433502197265625,8192
22,1408725377.16260457038879394531,8192
23,1408725377.17086958885192871094,8192
24,1408725377.17911005020141601562,8192
25,1408725377.18742513656616210938,8192
26,1408725377.1956844329833984375,8192
27,1408725377.20401930809020996094,8192
28,1408725377.2122097015380859375,8192
29,1408725377.22043204307556152344,8192
30,1408725377.22887206077575683594,8192
31,1408725377.23713660240173339844,8192
32,1408725377.24546575546264648438,8192
33,1408725377.25370573997497558594,8192
34,1408725377.26204442977905273438,8192
35,1408725377.27030897140502929688,8192
36,1408725377.27860331535339355469,8192
37,1408725377.2869129180908203125,8192
38,1408725377.29520320892333984375,8192
39,1408725377.30350208282470703125,8192
40,1408725377.31190919876098632812,8192
41,1408725377.32013583183288574219,8192
42,1408725377.32841157913208007812,8192
43,1408725377.33673834800720214844,8192
44,1408725377.34504199028015136719,8192
45,1408725377.3533172607421875,8192
46,1408725377.36160039901733398438,8192
47,1408725377.36986398696899414062,8192
48,1408725377.37814617156982421875,8192
49,1408725377.386440277099609375,8192
50,1408725377.394744873046875,8192
51,1408725377.40303349494934082031,8192
52,1408725377.41133236885070800781,8192
53,1408725377.41969943046569824219,8192
54,1408725377.42794513702392578125,8192
55,1408725377.43622088432312011719,8192
56,1408725377.44448542594909667969,8192
57,1408725377.45300745964050292969,8192
58,1408725377.46120619773864746094,8192
59,1408725377.46945548057556152344,8192
60,1408725377.47772979736328125,8192
61,1408725377.48607563972473144531,8192
62,1408725377.49433946609497070312,8192
63,1408725377.50263810157775878906,8192
64,1408725377.51095652580261230469,8192
65,1408725377.51924729347229003906,8192
66,1408725377.52755999565124511719,8192
67,1408725377.53587961196899414062,8192
68,1408725377.54413533210754394531,8192
69,1408725377.55243444442749023438,8192
70,1408725377.56077671051025390625,8192
71,1408725377.56910586357116699219,8192
72,1408725377.57725191116333007812,8192
73,1408725377.58521938323974609375,8192
74,1408725377.59315776824951171875,8192
75,1408725377.60108447074890136719,8192
76,1408725377.60917735099792480469,8192
77,1408725377.61707305908203125,8192
78,1408725377.62507367134094238281,8192
79,1408725377.63307714462280273438,8192
80,1408725377.64104008674621582031,8192
81,1408725377.64894843101501464844,8192
82,1408725377.65687918663024902344,8192
83,1408725377.66482853889465332031,8192
84,1408725377.67275786399841308594,8192
85,1408725377.6807117462158203125,8192
86,1408725377.68874216079711914062,8192
87,1408725377.69657468795776367188,8192
88,1408725377.70455288887023925781,8192
89,1408725377.71250224113464355469,8192
90,1408725377.72040772438049316406,8192
91,1408725377.72839093208312988281,8192
92,1408725377.73634219169616699219,8192
93,1408725377.74428200721740722656,8192
94,1408725377.75224661827087402344,8192
95,1408725377.76018118858337402344,8192
96,1408725377.76810097694396972656,8192
97,1408725377.77610111236572265625,8192
98,1408725377.78402209281921386719,8192
99,1408725377.79195523262023925781,8192
100,1408725377.79995799064636230469,8192
101,1408725377.80794191360473632812,8192
102,1408725377.8158168792724609375,8192
103,1408725377.823863983154296875,8192
104,1408725377.83172106742858886719,8192
105,1408725377.83969044685363769531,8192
106,1408725377.84770703315734863281,8192
107,1408725377.8555240631103515625,8192
108,1408725377.86347246170043945312,8192
109,1408725377.8714466094970703125,8192
110,1408725377.87938737869262695312,8192
111,1408725377.88733577728271484375,8192
112,1408725377.89526963233947753906,8192
113,1408725377.90321278572082519531,8192
114,1408725377.91117453575134277344,8192
115,1408725377.91912198066711425781,8192
116,1408725377.92705249786376953125,8192
117,1408725377.93497800827026367188,8192
118,1408725377.9430103302001953125,8192
119,1408725377.950923919677734375,8192
120,1408725377.95883989334106445312,8192
121,1408725377.96677708625793457031,8192
122,1408725377.97479391098022460938,8192
123,1408725377.98285579681396484375,8192
124,1408725377.99088597297668457031,8192
125,1408725377.99869585037231445312,8192
126,1408725378.00664544105529785156,8192
127,1408725378.01457881927490234375,8192
128,1408725378.02257466316223144531,8192
129,1408725378.03052687644958496094,8192
130,1408725378.03846192359924316406,8192
131,1408725378.04639935493469238281,8192
132,1408725378.05438971519470214844,8192
133,1408725378.06235027313232421875,8192
134,1408725378.07025599479675292969,8192
135,1408725378.07823514938354492188,8192
136,1408725378.08620786666870117188,8192
137,1408725378.09412479400634765625,8192
138,1408725378.10208821296691894531,8192
139,1408725378.11013960838317871094,8192
